Date,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),snowfall (cm),surface_pressure (hPa),cloud_cover (%),wind_speed_10m (km/h),wind_direction_10m (°),soil_temperature_0_to_7cm (°C),soil_moisture_0_to_7cm (m³/m³),is_day ()
2023-01-04 22:35:00+00:00,0.7,99.0,0.5,-2.6,0.0,0.0,0.0,990.1,40.0,8.1,225.0,2.5,0.345,0.0
2023-01-04 23:15:00+00:00,1.1,96.0,0.6,-1.7,0.0,0.0,0.0,989.6,44.0,5.2,254.0,2.1,0.345,0.0
2023-01-04 23:35:00+00:00,1.1,96.0,0.6,-1.7,0.0,0.0,0.0,989.6,44.0,5.2,254.0,2.1,0.345,0.0
2023-01-05 00:15:00+00:00,2.2,97.0,1.8,-0.1,0.0,0.0,0.0,988.9,88.0,2.7,247.0,1.6,0.343,0.0
2023-01-05 00:35:00+00:00,2.2,97.0,1.8,-0.1,0.0,0.0,0.0,988.9,88.0,2.7,247.0,1.6,0.343,0.0
2023-01-05 01:15:00+00:00,2.6,96.0,2.0,-0.2,0.0,0.0,0.0,988.2,92.0,6.6,202.0,1.7,0.343,0.0
2023-01-05 01:35:00+00:00,2.6,96.0,2.0,-0.2,0.0,0.0,0.0,988.2,92.0,6.6,202.0,1.7,0.343,0.0
2023-01-05 02:15:00+00:00,2.3,95.0,1.6,-0.6,0.0,0.0,0.0,987.3,68.0,6.9,223.0,1.8,0.343,0.0
2023-01-05 02:35:00+00:00,2.3,95.0,1.6,-0.6,0.0,0.0,0.0,987.3,68.0,6.9,223.0,1.8,0.343,0.0
2023-01-05 03:15:00+00:00,3.7,88.0,2.0,1.5,0.0,0.0,0.0,986.6,62.0,2.5,315.0,1.7,0.343,0.0
2023-01-05 03:35:00+00:00,3.7,88.0,2.0,1.5,0.0,0.0,0.0,986.6,62.0,2.5,315.0,1.7,0.343,0.0
2023-01-05 04:15:00+00:00,2.6,91.0,1.3,0.1,0.0,0.0,0.0,986.2,66.0,3.8,41.0,1.8,0.343,0.0
2023-01-05 04:35:00+00:00,2.6,91.0,1.3,0.1,0.0,0.0,0.0,986.2,66.0,3.8,41.0,1.8,0.343,0.0
2023-01-05 05:15:00+00:00,3.3,91.0,2.0,1.0,0.0,0.0,0.0,985.8,100.0,3.3,96.0,1.7,0.343,0.0
2023-01-05 05:35:00+00:00,3.3,91.0,2.0,1.0,0.0,0.0,0.0,985.8,100.0,3.3,96.0,1.7,0.343,0.0
2023-01-05 06:15:00+00:00,3.1,91.0,1.8,1.0,0.0,0.0,0.0,985.8,91.0,1.8,37.0,1.7,0.343,0.0
2023-01-05 06:35:00+00:00,3.1,91.0,1.8,1.0,0.0,0.0,0.0,985.8,91.0,1.8,37.0,1.7,0.343,0.0
2023-01-05 07:15:00+00:00,1.5,96.0,1.0,-1.7,0.0,0.0,0.0,985.6,67.0,8.8,189.0,1.6,0.343,1.0
2023-01-05 07:35:00+00:00,1.5,96.0,1.0,-1.7,0.0,0.0,0.0,985.6,67.0,8.8,189.0,1.6,0.343,1.0
2023-01-05 08:15:00+00:00,4.5,87.0,2.6,2.0,0.0,0.0,0.0,985.8,44.0,5.7,198.0,2.2,0.343,1.0
2023-01-05 08:35:00+00:00,4.5,87.0,2.6,2.0,0.0,0.0,0.0,985.8,44.0,5.7,198.0,2.2,0.343,1.0
2023-01-05 09:15:00+00:00,8.3,75.0,4.0,5.9,0.0,0.0,0.0,986.0,89.0,6.4,153.0,3.5,0.343,1.0
2023-01-05 09:35:00+00:00,8.3,75.0,4.0,5.9,0.0,0.0,0.0,986.0,89.0,6.4,153.0,3.5,0.343,1.0
2023-01-05 10:15:00+00:00,9.4,74.0,5.0,7.0,0.0,0.0,0.0,987.3,90.0,7.7,62.0,4.7,0.343,1.0
2023-01-05 10:35:00+00:00,9.4,74.0,5.0,7.0,0.0,0.0,0.0,987.3,90.0,7.7,62.0,4.7,0.343,1.0
2023-01-05 11:15:00+00:00,10.9,75.0,6.6,8.9,0.0,0.0,0.0,986.8,87.0,7.3,101.0,5.8,0.343,1.0
2023-01-05 11:35:00+00:00,10.9,75.0,6.6,8.9,0.0,0.0,0.0,986.8,87.0,7.3,101.0,5.8,0.343,1.0
2023-01-05 12:15:00+00:00,10.2,79.0,6.7,8.6,0.0,0.0,0.0,985.8,54.0,5.2,192.0,5.9,0.343,1.0
2023-01-05 12:35:00+00:00,10.2,79.0,6.7,8.6,0.0,0.0,0.0,985.8,54.0,5.2,192.0,5.9,0.343,1.0
2023-01-05 13:15:00+00:00,12.0,76.0,7.8,10.2,0.0,0.0,0.0,985.6,32.0,7.9,180.0,6.9,0.343,1.0
2023-01-05 13:35:00+00:00,12.0,76.0,7.8,10.2,0.0,0.0,0.0,985.6,32.0,7.9,180.0,6.9,0.343,1.0
2023-01-05 14:15:00+00:00,11.3,79.0,7.8,9.4,0.0,0.0,0.0,985.5,68.0,8.8,168.0,7.3,0.343,1.0
2023-01-05 14:35:00+00:00,11.3,79.0,7.8,9.4,0.0,0.0,0.0,985.5,68.0,8.8,168.0,7.3,0.343,1.0
2023-01-05 15:15:00+00:00,9.8,81.0,6.8,7.9,0.0,0.0,0.0,985.8,66.0,7.7,169.0,6.8,0.343,1.0
2023-01-05 15:35:00+00:00,9.8,81.0,6.8,7.9,0.0,0.0,0.0,985.8,66.0,7.7,169.0,6.8,0.343,1.0
2023-01-05 16:15:00+00:00,7.7,88.0,5.8,5.4,0.0,0.0,0.0,986.7,74.0,8.5,54.0,5.8,0.343,0.0
2023-01-05 16:35:00+00:00,7.7,88.0,5.8,5.4,0.0,0.0,0.0,986.7,74.0,8.5,54.0,5.8,0.343,0.0
2023-01-05 17:15:00+00:00,7.7,90.0,6.2,5.8,0.0,0.0,0.0,987.9,68.0,6.2,100.0,5.5,0.343,0.0
2023-01-05 17:35:00+00:00,7.7,90.0,6.2,5.8,0.0,0.0,0.0,987.9,68.0,6.2,100.0,5.5,0.343,0.0
2023-01-05 18:15:00+00:00,8.2,86.0,6.0,6.9,0.0,0.0,0.0,988.6,76.0,1.8,233.0,5.0,0.343,0.0
2023-01-05 18:35:00+00:00,8.2,86.0,6.0,6.9,0.0,0.0,0.0,988.6,76.0,1.8,233.0,5.0,0.343,0.0
2023-01-05 19:15:00+00:00,6.7,92.0,5.5,4.7,0.2,0.2,0.0,989.6,72.0,5.8,360.0,4.8,0.344,0.0
2023-01-05 19:35:00+00:00,6.7,92.0,5.5,4.7,0.2,0.2,0.0,989.6,72.0,5.8,360.0,4.8,0.344,0.0
2023-01-05 20:15:00+00:00,5.5,95.0,4.8,3.7,0.1,0.1,0.0,989.8,65.0,3.9,214.0,4.5,0.345,0.0
2023-01-05 20:35:00+00:00,5.5,95.0,4.8,3.7,0.1,0.1,0.0,989.8,65.0,3.9,214.0,4.5,0.345,0.0
2023-01-05 21:15:00+00:00,5.6,95.0,4.9,3.9,0.2,0.2,0.0,990.4,71.0,3.3,283.0,4.4,0.346,0.0
2023-01-05 21:35:00+00:00,5.6,95.0,4.9,3.9,0.2,0.2,0.0,990.4,71.0,3.3,283.0,4.4,0.346,0.0
2023-01-05 22:15:00+00:00,6.3,93.0,5.2,4.6,0.2,0.2,0.0,990.8,49.0,3.1,315.0,4.3,0.348,0.0
2023-01-05 22:35:00+00:00,6.3,93.0,5.2,4.6,0.2,0.2,0.0,990.8,49.0,3.1,315.0,4.3,0.348,0.0
2023-01-05 23:15:00+00:00,5.4,95.0,4.6,3.2,0.1,0.1,0.0,991.0,43.0,5.6,320.0,4.1,0.349,0.0
2023-01-05 23:35:00+00:00,5.4,95.0,4.6,3.2,0.1,0.1,0.0,991.0,43.0,5.6,320.0,4.1,0.349,0.0
2023-01-06 00:15:00+00:00,6.1,92.0,4.9,4.2,0.0,0.0,0.0,990.7,56.0,4.9,216.0,2.7,0.353,0.0
2023-01-06 00:35:00+00:00,6.1,92.0,4.9,4.2,0.0,0.0,0.0,990.7,56.0,4.9,216.0,2.7,0.353,0.0
2023-01-06 01:15:00+00:00,6.0,90.0,4.5,3.7,0.0,0.0,0.0,991.1,33.0,6.0,197.0,2.9,0.352,0.0
2023-01-06 01:35:00+00:00,6.0,90.0,4.5,3.7,0.0,0.0,0.0,991.1,33.0,6.0,197.0,2.9,0.352,0.0
2023-01-06 02:15:00+00:00,6.1,92.0,4.9,4.2,0.0,0.0,0.0,991.6,28.0,3.9,326.0,2.6,0.352,0.0
2023-01-06 02:35:00+00:00,6.1,92.0,4.9,4.2,0.0,0.0,0.0,991.6,28.0,3.9,326.0,2.6,0.352,0.0
2023-01-06 03:15:00+00:00,2.7,98.0,2.5,0.1,0.0,0.0,0.0,991.3,26.0,6.0,287.0,2.2,0.352,0.0
2023-01-06 03:35:00+00:00,2.7,98.0,2.5,0.1,0.0,0.0,0.0,991.3,26.0,6.0,287.0,2.2,0.352,0.0
2023-01-06 04:15:00+00:00,2.7,98.0,2.4,-0.2,0.0,0.0,0.0,991.2,50.0,7.9,219.0,1.9,0.352,0.0
2023-01-06 04:35:00+00:00,2.7,98.0,2.4,-0.2,0.0,0.0,0.0,991.2,50.0,7.9,219.0,1.9,0.352,0.0
2023-01-06 05:15:00+00:00,4.5,94.0,3.6,1.7,0.0,0.0,0.0,991.7,88.0,8.7,218.0,2.0,0.352,0.0
2023-01-06 05:35:00+00:00,4.5,94.0,3.6,1.7,0.0,0.0,0.0,991.7,88.0,8.7,218.0,2.0,0.352,0.0
2023-01-06 06:15:00+00:00,4.7,93.0,3.6,2.2,0.0,0.0,0.0,992.4,62.0,6.9,137.0,1.8,0.352,0.0
2023-01-06 06:35:00+00:00,4.7,93.0,3.6,2.2,0.0,0.0,0.0,992.4,62.0,6.9,137.0,1.8,0.352,0.0
2023-01-06 07:15:00+00:00,3.9,92.0,2.8,0.9,0.0,0.0,0.0,992.2,16.0,9.0,185.0,1.8,0.352,1.0
2023-01-06 07:35:00+00:00,3.9,92.0,2.8,0.9,0.0,0.0,0.0,992.2,16.0,9.0,185.0,1.8,0.352,1.0
2023-01-06 08:15:00+00:00,6.2,88.0,4.3,2.9,0.0,0.0,0.0,992.6,7.0,13.2,191.0,2.9,0.352,1.0
2023-01-06 08:35:00+00:00,6.2,88.0,4.3,2.9,0.0,0.0,0.0,992.6,7.0,13.2,191.0,2.9,0.352,1.0
2023-01-06 09:15:00+00:00,8.5,84.0,5.9,5.8,0.0,0.0,0.0,992.8,10.0,11.2,182.0,4.4,0.352,1.0
2023-01-06 09:35:00+00:00,8.5,84.0,5.9,5.8,0.0,0.0,0.0,992.8,10.0,11.2,182.0,4.4,0.352,1.0
2023-01-06 10:15:00+00:00,10.3,80.0,7.0,8.4,0.0,0.0,0.0,992.9,11.0,7.1,156.0,6.0,0.351,1.0
2023-01-06 10:35:00+00:00,10.3,80.0,7.0,8.4,0.0,0.0,0.0,992.9,11.0,7.1,156.0,6.0,0.351,1.0
2023-01-06 11:15:00+00:00,11.9,76.0,7.8,10.4,0.0,0.0,0.0,992.1,17.0,6.3,167.0,7.4,0.351,1.0
2023-01-06 11:35:00+00:00,11.9,76.0,7.8,10.4,0.0,0.0,0.0,992.1,17.0,6.3,167.0,7.4,0.351,1.0
2023-01-06 12:15:00+00:00,11.1,78.0,7.4,9.6,0.0,0.0,0.0,991.6,16.0,5.5,148.0,8.1,0.352,1.0
2023-01-06 12:35:00+00:00,11.1,78.0,7.4,9.6,0.0,0.0,0.0,991.6,16.0,5.5,148.0,8.1,0.352,1.0
2023-01-06 13:15:00+00:00,11.7,75.0,7.3,9.9,0.0,0.0,0.0,990.9,27.0,7.3,169.0,8.5,0.351,1.0
2023-01-06 13:35:00+00:00,11.7,75.0,7.3,9.9,0.0,0.0,0.0,990.9,27.0,7.3,169.0,8.5,0.351,1.0
2023-01-06 14:15:00+00:00,11.2,76.0,7.2,9.7,0.0,0.0,0.0,990.4,1.0,5.6,165.0,8.5,0.351,1.0
2023-01-06 14:35:00+00:00,11.2,76.0,7.2,9.7,0.0,0.0,0.0,990.4,1.0,5.6,165.0,8.5,0.351,1.0
2023-01-06 15:15:00+00:00,7.7,85.0,5.4,4.9,0.0,0.0,0.0,989.8,16.0,10.9,172.0,7.6,0.351,1.0
2023-01-06 15:35:00+00:00,7.7,85.0,5.4,4.9,0.0,0.0,0.0,989.8,16.0,10.9,172.0,7.6,0.351,1.0
2023-01-06 16:15:00+00:00,6.6,88.0,4.7,4.2,0.0,0.0,0.0,989.6,26.0,7.8,193.0,6.3,0.35,0.0
2023-01-06 16:35:00+00:00,6.6,88.0,4.7,4.2,0.0,0.0,0.0,989.6,26.0,7.8,193.0,6.3,0.35,0.0
2023-01-06 17:15:00+00:00,4.7,93.0,3.7,1.7,0.0,0.0,0.0,989.7,28.0,10.0,206.0,5.5,0.35,0.0
2023-01-06 17:35:00+00:00,4.7,93.0,3.7,1.7,0.0,0.0,0.0,989.7,28.0,10.0,206.0,5.5,0.35,0.0
2023-01-06 18:15:00+00:00,3.5,94.0,2.7,0.4,0.0,0.0,0.0,989.8,28.0,9.5,217.0,4.5,0.35,0.0
2023-01-06 18:35:00+00:00,3.5,94.0,2.7,0.4,0.0,0.0,0.0,989.8,28.0,9.5,217.0,4.5,0.35,0.0
2023-01-06 19:15:00+00:00,2.8,94.0,2.0,-0.1,0.0,0.0,0.0,989.7,28.0,7.5,235.0,3.7,0.35,0.0
2023-01-06 19:35:00+00:00,2.8,94.0,2.0,-0.1,0.0,0.0,0.0,989.7,28.0,7.5,235.0,3.7,0.35,0.0
2023-01-06 20:15:00+00:00,1.9,95.0,1.2,-0.7,0.0,0.0,0.0,989.9,29.0,4.8,318.0,3.1,0.35,0.0
2023-01-06 20:35:00+00:00,1.9,95.0,1.2,-0.7,0.0,0.0,0.0,989.9,29.0,4.8,318.0,3.1,0.35,0.0
2023-01-06 21:15:00+00:00,1.9,95.0,1.2,-0.9,0.0,0.0,0.0,990.4,20.0,6.0,335.0,2.7,0.35,0.0
2023-01-06 21:35:00+00:00,1.9,95.0,1.2,-0.9,0.0,0.0,0.0,990.4,20.0,6.0,335.0,2.7,0.35,0.0
2023-01-06 22:15:00+00:00,0.3,95.0,-0.4,-3.1,0.0,0.0,0.0,990.2,15.0,8.7,300.0,2.3,0.349,0.0
2023-01-06 22:35:00+00:00,0.3,95.0,-0.4,-3.1,0.0,0.0,0.0,990.2,15.0,8.7,300.0,2.3,0.349,0.0
2023-01-06 23:15:00+00:00,1.4,93.0,0.4,-1.7,0.0,0.0,0.0,990.3,14.0,6.6,292.0,1.9,0.349,0.0
2023-01-06 23:35:00+00:00,1.4,93.0,0.4,-1.7,0.0,0.0,0.0,990.3,14.0,6.6,292.0,1.9,0.349,0.0
2023-01-07 00:15:00+00:00,2.2,89.0,0.5,-1.0,0.0,0.0,0.0,990.5,26.0,7.6,315.0,0.5,0.348,0.0
2023-01-07 00:35:00+00:00,2.2,89.0,0.5,-1.0,0.0,0.0,0.0,990.5,26.0,7.6,315.0,0.5,0.348,0.0
2023-01-07 01:15:00+00:00,2.0,89.0,0.5,-0.9,0.0,0.0,0.0,990.9,28.0,5.6,285.0,0.5,0.348,0.0
2023-01-07 01:35:00+00:00,2.0,89.0,0.5,-0.9,0.0,0.0,0.0,990.9,28.0,5.6,285.0,0.5,0.348,0.0
2023-01-07 02:15:00+00:00,0.1,92.0,-1.1,-3.4,0.0,0.0,0.0,991.0,30.0,8.2,308.0,0.5,0.348,0.0
2023-01-07 02:35:00+00:00,0.1,92.0,-1.1,-3.4,0.0,0.0,0.0,991.0,30.0,8.2,308.0,0.5,0.348,0.0
2023-01-07 03:15:00+00:00,1.2,88.0,-0.5,-1.9,0.0,0.0,0.0,990.8,30.0,6.3,301.0,0.5,0.348,0.0
2023-01-07 03:35:00+00:00,1.2,88.0,-0.5,-1.9,0.0,0.0,0.0,990.8,30.0,6.3,301.0,0.5,0.348,0.0
2023-01-07 04:15:00+00:00,0.5,90.0,-1.0,-2.8,0.0,0.0,0.0,990.5,29.0,6.5,304.0,0.5,0.348,0.0
2023-01-07 04:35:00+00:00,0.5,90.0,-1.0,-2.8,0.0,0.0,0.0,990.5,29.0,6.5,304.0,0.5,0.348,0.0
2023-01-07 05:15:00+00:00,-0.1,92.0,-1.3,-3.5,0.0,0.0,0.0,990.2,28.0,6.9,317.0,0.4,0.348,0.0
2023-01-07 05:35:00+00:00,-0.1,92.0,-1.3,-3.5,0.0,0.0,0.0,990.2,28.0,6.9,317.0,0.4,0.348,0.0
2023-01-07 06:15:00+00:00,-0.6,92.0,-1.7,-4.1,0.0,0.0,0.0,990.2,29.0,7.5,325.0,0.4,0.347,0.0
2023-01-07 06:35:00+00:00,-0.6,92.0,-1.7,-4.1,0.0,0.0,0.0,990.2,29.0,7.5,325.0,0.4,0.347,0.0
2023-01-07 07:15:00+00:00,-0.1,91.0,-1.5,-3.4,0.0,0.0,0.0,990.5,30.0,6.4,317.0,0.3,0.347,1.0
2023-01-07 07:35:00+00:00,-0.1,91.0,-1.5,-3.4,0.0,0.0,0.0,990.5,30.0,6.4,317.0,0.3,0.347,1.0
2023-01-07 08:15:00+00:00,2.3,91.0,0.9,-0.1,0.0,0.0,0.0,990.6,30.0,2.6,304.0,0.4,0.347,1.0
2023-01-07 08:35:00+00:00,2.3,91.0,0.9,-0.1,0.0,0.0,0.0,990.6,30.0,2.6,304.0,0.4,0.347,1.0
2023-01-07 09:15:00+00:00,5.0,80.0,1.8,2.9,0.0,0.0,0.0,990.8,31.0,1.9,202.0,0.9,0.347,1.0
2023-01-07 09:35:00+00:00,5.0,80.0,1.8,2.9,0.0,0.0,0.0,990.8,31.0,1.9,202.0,0.9,0.347,1.0
2023-01-07 10:15:00+00:00,7.1,79.0,3.7,5.2,0.0,0.0,0.0,990.8,35.0,2.6,164.0,3.0,0.347,1.0
2023-01-07 10:35:00+00:00,7.1,79.0,3.7,5.2,0.0,0.0,0.0,990.8,35.0,2.6,164.0,3.0,0.347,1.0
2023-01-07 11:15:00+00:00,8.5,77.0,4.8,6.6,0.0,0.0,0.0,989.8,32.0,4.1,142.0,4.6,0.346,1.0
2023-01-07 11:35:00+00:00,8.5,77.0,4.8,6.6,0.0,0.0,0.0,989.8,32.0,4.1,142.0,4.6,0.346,1.0
2023-01-07 12:15:00+00:00,9.1,70.0,4.0,7.1,0.0,0.0,0.0,989.1,27.0,4.1,142.0,-0.6,0.35,1.0
2023-01-07 12:35:00+00:00,9.1,70.0,4.0,7.1,0.0,0.0,0.0,989.1,27.0,4.1,142.0,-0.6,0.35,1.0
2023-01-07 13:15:00+00:00,9.2,71.0,4.2,7.1,0.0,0.0,0.0,988.3,43.0,5.1,141.0,-0.4,0.35,1.0
2023-01-07 13:35:00+00:00,9.2,71.0,4.2,7.1,0.0,0.0,0.0,988.3,43.0,5.1,141.0,-0.4,0.35,1.0
2023-01-07 14:15:00+00:00,6.6,84.0,4.1,4.0,0.0,0.0,0.0,987.4,34.0,8.4,121.0,-0.2,0.35,1.0
2023-01-07 14:35:00+00:00,6.6,84.0,4.1,4.0,0.0,0.0,0.0,987.4,34.0,8.4,121.0,-0.2,0.35,1.0
2023-01-07 15:15:00+00:00,3.9,86.0,1.8,0.3,0.0,0.0,0.0,986.7,31.0,11.6,150.0,-0.2,0.35,1.0
2023-01-07 15:35:00+00:00,3.9,86.0,1.8,0.3,0.0,0.0,0.0,986.7,31.0,11.6,150.0,-0.2,0.35,1.0
2023-01-07 16:15:00+00:00,2.4,90.0,1.0,-1.4,0.0,0.0,0.0,986.1,30.0,12.4,197.0,-0.2,0.349,0.0
2023-01-07 16:35:00+00:00,2.4,90.0,1.0,-1.4,0.0,0.0,0.0,986.1,30.0,12.4,197.0,-0.2,0.349,0.0
2023-01-07 17:15:00+00:00,1.4,94.0,0.5,-2.4,0.0,0.0,0.0,985.7,30.0,11.8,220.0,-0.2,0.349,0.0
2023-01-07 17:35:00+00:00,1.4,94.0,0.5,-2.4,0.0,0.0,0.0,985.7,30.0,11.8,220.0,-0.2,0.349,0.0
2023-01-07 18:15:00+00:00,1.3,94.0,0.5,-2.2,0.0,0.0,0.0,985.6,28.0,9.7,231.0,-0.2,0.349,0.0
2023-01-07 18:35:00+00:00,1.3,94.0,0.5,-2.2,0.0,0.0,0.0,985.6,28.0,9.7,231.0,-0.2,0.349,0.0
2023-01-07 19:15:00+00:00,1.2,96.0,0.6,-2.0,0.0,0.0,0.0,985.3,0.0,7.4,241.0,-0.2,0.349,0.0
2023-01-07 19:35:00+00:00,1.2,96.0,0.6,-2.0,0.0,0.0,0.0,985.3,0.0,7.4,241.0,-0.2,0.349,0.0
2023-01-07 20:15:00+00:00,1.4,96.0,0.8,-1.5,0.0,0.0,0.0,985.3,0.0,5.6,255.0,-0.3,0.349,0.0
2023-01-07 20:35:00+00:00,1.4,96.0,0.8,-1.5,0.0,0.0,0.0,985.3,0.0,5.6,255.0,-0.3,0.349,0.0
2023-01-07 21:15:00+00:00,1.1,96.0,0.5,-1.5,0.0,0.0,0.0,985.2,0.0,3.6,276.0,-0.3,0.349,0.0
2023-01-07 21:35:00+00:00,1.1,96.0,0.5,-1.5,0.0,0.0,0.0,985.2,0.0,3.6,276.0,-0.3,0.349,0.0
2023-01-07 22:15:00+00:00,0.3,96.0,-0.2,-2.5,0.0,0.0,0.0,984.8,0.0,4.3,265.0,-0.4,0.349,0.0
2023-01-07 22:35:00+00:00,0.3,96.0,-0.2,-2.5,0.0,0.0,0.0,984.8,0.0,4.3,265.0,-0.4,0.349,0.0
2023-01-07 23:15:00+00:00,-0.1,98.0,-0.4,-2.9,0.0,0.0,0.0,984.6,89.0,4.1,255.0,-0.4,0.349,0.0
2023-01-07 23:35:00+00:00,-0.1,98.0,-0.4,-2.9,0.0,0.0,0.0,984.6,89.0,4.1,255.0,-0.4,0.349,0.0
2023-01-08 00:15:00+00:00,-0.2,99.0,-0.4,-2.9,0.0,0.0,0.0,984.1,22.0,3.8,73.0,-0.7,0.348,0.0
2023-01-08 00:35:00+00:00,-0.2,99.0,-0.4,-2.9,0.0,0.0,0.0,984.1,22.0,3.8,73.0,-0.7,0.348,0.0
2023-01-08 01:15:00+00:00,0.0,98.0,-0.3,-2.9,0.0,0.0,0.0,983.7,92.0,5.1,86.0,-0.7,0.348,0.0
2023-01-08 01:35:00+00:00,0.0,98.0,-0.3,-2.9,0.0,0.0,0.0,983.7,92.0,5.1,86.0,-0.7,0.348,0.0
2023-01-08 02:15:00+00:00,-0.6,97.0,-1.0,-3.2,0.0,0.0,0.0,983.4,100.0,2.6,16.0,-0.7,0.348,0.0
2023-01-08 02:35:00+00:00,-0.6,97.0,-1.0,-3.2,0.0,0.0,0.0,983.4,100.0,2.6,16.0,-0.7,0.348,0.0
2023-01-08 03:15:00+00:00,-1.5,93.0,-2.5,-4.6,0.0,0.0,0.0,982.9,100.0,3.9,34.0,-0.8,0.348,0.0
2023-01-08 03:35:00+00:00,-1.5,93.0,-2.5,-4.6,0.0,0.0,0.0,982.9,100.0,3.9,34.0,-0.8,0.348,0.0
2023-01-08 04:15:00+00:00,-0.2,86.0,-2.3,-3.2,0.0,0.0,0.0,982.6,100.0,3.6,53.0,-0.8,0.348,0.0
2023-01-08 04:35:00+00:00,-0.2,86.0,-2.3,-3.2,0.0,0.0,0.0,982.6,100.0,3.6,53.0,-0.8,0.348,0.0
2023-01-08 05:15:00+00:00,0.4,83.0,-2.2,-2.6,0.0,0.0,0.0,982.0,100.0,3.8,73.0,-0.8,0.348,0.0
2023-01-08 05:35:00+00:00,0.4,83.0,-2.2,-2.6,0.0,0.0,0.0,982.0,100.0,3.8,73.0,-0.8,0.348,0.0
2023-01-08 06:15:00+00:00,0.9,86.0,-1.3,-2.4,0.0,0.0,0.0,981.9,88.0,6.4,133.0,-0.8,0.348,0.0
2023-01-08 06:35:00+00:00,0.9,86.0,-1.3,-2.4,0.0,0.0,0.0,981.9,88.0,6.4,133.0,-0.8,0.348,0.0
2023-01-08 07:15:00+00:00,-0.1,93.0,-1.1,-3.8,0.0,0.0,0.0,981.4,81.0,9.7,165.0,-0.8,0.348,1.0
2023-01-08 07:35:00+00:00,-0.1,93.0,-1.1,-3.8,0.0,0.0,0.0,981.4,81.0,9.7,165.0,-0.8,0.348,1.0
2023-01-08 08:15:00+00:00,2.7,92.0,1.5,-0.2,0.0,0.0,0.0,981.4,50.0,6.6,171.0,-0.8,0.348,1.0
2023-01-08 08:35:00+00:00,2.7,92.0,1.5,-0.2,0.0,0.0,0.0,981.4,50.0,6.6,171.0,-0.8,0.348,1.0
2023-01-08 09:15:00+00:00,6.1,82.0,3.3,3.1,0.0,0.0,0.0,981.4,44.0,10.0,154.0,-0.7,0.347,1.0
2023-01-08 09:35:00+00:00,6.1,82.0,3.3,3.1,0.0,0.0,0.0,981.4,44.0,10.0,154.0,-0.7,0.347,1.0
2023-01-08 10:15:00+00:00,8.9,74.0,4.5,5.8,0.0,0.0,0.0,981.3,87.0,12.0,164.0,-0.5,0.347,1.0
2023-01-08 10:35:00+00:00,8.9,74.0,4.5,5.8,0.0,0.0,0.0,981.3,87.0,12.0,164.0,-0.5,0.347,1.0
2023-01-08 11:15:00+00:00,10.5,70.0,5.2,7.2,0.0,0.0,0.0,980.6,88.0,14.5,161.0,-0.2,0.347,1.0
2023-01-08 11:35:00+00:00,10.5,70.0,5.2,7.2,0.0,0.0,0.0,980.6,88.0,14.5,161.0,-0.2,0.347,1.0
2023-01-08 12:15:00+00:00,10.6,68.0,4.9,7.3,0.0,0.0,0.0,979.4,26.0,13.8,171.0,-2.2,0.347,1.0
2023-01-08 12:35:00+00:00,10.6,68.0,4.9,7.3,0.0,0.0,0.0,979.4,26.0,13.8,171.0,-2.2,0.347,1.0
2023-01-08 13:15:00+00:00,10.4,68.0,4.9,7.1,0.0,0.0,0.0,979.2,99.0,13.8,171.0,-1.9,0.347,1.0
2023-01-08 13:35:00+00:00,10.4,68.0,4.9,7.1,0.0,0.0,0.0,979.2,99.0,13.8,171.0,-1.9,0.347,1.0
2023-01-08 14:15:00+00:00,9.0,75.0,4.8,6.3,0.0,0.0,0.0,979.2,100.0,10.1,178.0,-1.7,0.347,1.0
2023-01-08 14:35:00+00:00,9.0,75.0,4.8,6.3,0.0,0.0,0.0,979.2,100.0,10.1,178.0,-1.7,0.347,1.0
2023-01-08 15:15:00+00:00,7.2,84.0,4.8,4.4,0.0,0.0,0.0,979.4,91.0,10.4,182.0,-1.6,0.347,1.0
2023-01-08 15:35:00+00:00,7.2,84.0,4.8,4.4,0.0,0.0,0.0,979.4,91.0,10.4,182.0,-1.6,0.347,1.0
2023-01-08 16:15:00+00:00,6.6,86.0,4.4,3.7,0.1,0.1,0.0,979.2,57.0,11.0,191.0,-1.5,0.348,0.0
2023-01-08 16:35:00+00:00,6.6,86.0,4.4,3.7,0.1,0.1,0.0,979.2,57.0,11.0,191.0,-1.5,0.348,0.0
2023-01-08 17:15:00+00:00,6.2,86.0,4.0,3.1,0.6,0.6,0.0,979.6,100.0,11.4,193.0,-1.4,0.354,0.0
2023-01-08 17:35:00+00:00,6.2,86.0,4.0,3.1,0.6,0.6,0.0,979.6,100.0,11.4,193.0,-1.4,0.354,0.0
2023-01-08 18:15:00+00:00,5.7,89.0,4.0,2.4,0.6,0.6,0.0,979.2,100.0,13.2,191.0,-1.2,0.362,0.0
2023-01-08 18:35:00+00:00,5.7,89.0,4.0,2.4,0.6,0.6,0.0,979.2,100.0,13.2,191.0,-1.2,0.362,0.0
2023-01-08 19:15:00+00:00,5.8,88.0,3.9,2.7,0.0,0.0,0.0,978.9,100.0,11.4,191.0,-1.1,0.362,0.0
2023-01-08 19:35:00+00:00,5.8,88.0,3.9,2.7,0.0,0.0,0.0,978.9,100.0,11.4,191.0,-1.1,0.362,0.0
